Balance of Barnwell County,10855
Balance of Baroda township,1890
Balance of Barr township,249
Balance of Barren County,25966
Balance of Barren township,491
Balance of Barrington township,615
Balance of Barron County,24949
Balance of Barrow County,46574
Balance of Barry County,46126
Balance of Barry township,348
Balance of Bartholomew County,30233
Balance of Bartlow township,571
Balance of Barton County,5541
Balance of Barton town,4363
Balance of Barton township,1291
Balance of Bartow County,69756
Balance of Basin township,140
Balance of Bastrop County,58548
Balance of Batavia township,2363
Balance of Bates County,8250
Balance of Bath County,9963
Balance of Bath town,5681
Balance of Bath township,508
Balance of Baughman township,2935
Balance of Baugo township,9705
Balance of Baxter County,23510
Balance of Bay County,79044
Balance of Bayfield County,12344
Balance of Baylor County,958
Balance of Bazine township,121
Balance of Beadle County,4002
Balance of Bean Blossom township,2815
Balance of Bear Creek township,263
Balance of Bear Grove township,584
Balance of Bear Lake County,2099
Balance of Bear Lake township,1442
Balance of Bearcreek township,1318
Balance of Beardstown township,830
Balance of Beaucoup township,547
Balance of Beaufort County,33969
Balance of Beauregard Parish,24815
Balance of Beaver County,3380
Balance of Beaver township,217
Balance of Beavercreek township,5881
Balance of Beaverhead County,4898
Balance of Beaverville township,240
Balance of Becker County,21151
Balance of Beckham County,4808
Balance of Bedford County,40897
Balance of Bedford township,392
Balance of Bee County,19560
Balance of Beemer township,181
Balance of Belknap County,44238
Balance of Bell County,16115
Balance of Bell Plain township,244
Balance of Belle Plaine township,1548
Balance of Belle Prairie township,85
Balance of Belleville township,299
Balance of Bellevue township,1865
Balance of Bellflower township,226
Balance of Belmont County,37769
Balance of Belmont township,794
Balance of Belpre township,95
Balance of Beltrami County,29505
Balance of Belvidere township,6678
Balance of Belvue township,177
Balance of Bement township,160
Balance of Ben Hill County,8425
Balance of Benewah County,5624
Balance of Bennett County,2366
Balance of Bennett township,139
Balance of Bennington County,33957
Balance of Bennington town,13671
Balance of Bennington township,245
Balance of Benson County,5425
Balance of Bent County,3432
Balance of Benton County,45287
Balance of Benton town,2325
Balance of Benton township,1766
Balance of Benzie County,13996
Balance of Benzonia township,1893
Balance of Bergen County,147769
Balance of Bergen town,1913
Balance of Berkeley County,113006
Balance of Berks County,247288
Balance of Berkshire County,71664
Balance of Berkshire township,2652
Balance of Berlin charter township,7110
Balance of Berlin township,365
Balance of Bernalillo County,110970
Balance of Berne township,4701
Balance of Berrien County,10946
Balance of Berrien township,4598
Balance of Bertie County,14086
Balance of Berwyn township,147
Balance of Bethany township,72
Balance of Bethel Census Area,4963
Balance of Bethel township,135
Balance of Bethlehem township,3422
Balance of Bexar County,277888
Balance of Bibb County,12217
Balance of Bienville Parish,7297
Balance of Big Bend township,68
Balance of Big Creek township,308
Balance of Big Grove township,554
Balance of Big Horn County,9041
Balance of Big Mound township,599
Balance of Big Rock township,734
Balance of Big Spring township,1487
Balance of Big Stone County,1854
Balance of Big Timber township,48
Balance of Biggsville township,231
Balance of Billings County,769
Balance of Bingham County,26233
Balance of Bingham township,825
Balance of Birch Run township,4358
Balance of Bird City township,239
Balance of Bishop township,786
Balance of Black Hawk County,10444
Balance of Black township,2721
Balance of Blackberry township,9045
Balance of Blackford County,4241
Balance of Blackhawk township,1899
Balance of Bladen County,26744
Balance of Blaine County,6371
Balance of Blaine township,71
Balance of Blair County,60150
Balance of Blanchard township,841
Balance of Blanco County,6895
Balance of Blandinsville township,229
Balance of Bleckley County,7965
Balance of Bledsoe County,12306
Balance of Blendon township,8018
Balance of Blissfield township,621
Balance of Blissville township,398
Balance of Bloom township,1818
Balance of Bloomfield township,2943
Balance of Blooming Grove town,8767
Balance of Bloomingdale township,9648
Balance of Bloomington township,4603
Balance of Blount County,41985
Balance of Blount township,2097
Balance of Blue Creek township,435
Balance of Blue Earth County,14125
Balance of Blue Mound township,257
Balance of Blue Rapids City township,96
Balance of Blue Ridge township,565
Balance of Blue River township,1434
Balance of Blue Springs-Wymore township,137
Balance of Blue Valley township,133
Balance of Bluffdale township,346
Balance of Blumfield township,1889
Balance of Boardman township,40068
Balance of Bogard township,552
Balance of Bogle township,140
Balance of Bois D'Arc township,226
Balance of Boise County,5486
Balance of Bokescreek township,568
Balance of Bolivar County,9948
Balance of Bolivar town,969
Balance of Bolivar township,352
Balance of Bollinger County,10533
Balance of Bolton township,1677
Balance of Bon Homme County,2181
Balance of Bond County,7405
Balance of Bone Creek township,225
Balance of Bonner County,28538
Balance of Bonneville County,31671
Balance of Bonus township,1765
Balance of Boon township,6318
Balance of Boone County,21076
Balance of Boone township,588
Balance of Boonville town,2497
Balance of Bosque County,9936
Balance of Bossier Parish,48518
Balance of Boston township,732
Balance of Botetourt County,31161
Balance of Bottineau County,3095
Balance of Boulder County,44700
Balance of Boundary County,7787
Balance of Bourbon County,5934
Balance of Bourbon township,2652
Balance of Bourbonnais township,5418
Balance of Bowdre township,354
Balance of Bowie County,34660
Balance of Bowling Green township,91
Balance of Bowling township,2850
Balance of Bowman County,1063
Balance of Bowman township,214
Balance of Box Butte County,2013
Balance of Box Elder County,9453
Balance of Boyd County,25670
Balance of Boyle County,10109
Balance of Boyne Valley township,905
Balance of Braceville township,721
Balance of Bracken County,6494
Balance of Bradford County,19811
Balance of Bradley County,4390
Balance of Bradley township,943
Balance of Brady township,3750
Balance of Branch County,26924
Balance of Brandon charter township,14105
Balance of Brandywine township,2413
Balance of Brant town,1694
Balance of Brant township,1935
Balance of Brantley County,16831
Balance of Braxton County,11791
Balance of Brazil township,804
Balance of Brazoria County,110228
Balance of Brazos County,23857
Balance of Breathitt County,11266
Balance of Breckenridge township,157
Balance of Breckinridge County,15244
Balance of Breese township,986
Balance of Bremen township,2051
Balance of Bremer County,7209
Balance of Brenton township,182
Balance of Brevard County,209781
Balance of Brewster County,3206
Balance of Bridgehampton township,662
Balance of Bridgeport township,531
Balance of Bridgewater town,1042
Balance of Brighton township,2040
Balance of Brimfield township,366
Balance of Briscoe County,464
Balance of Bristol County,270123
Balance of Bristol township,3485
Balance of Bristow township,37
Balance of Broadalbin town,3905
Balance of Broadwater County,3725
Balance of Broadwell township,3397
Balance of Brooke County,12026
Balance of Brookfield township,822
Balance of Brookhaven town,437809
Balance of Brookings County,6038
Balance of Brooklyn township,335
Balance of Brooks County,10770
Balance of Brookside township,2330
Balance of Brookville township,3150
Balance of Broome County,118576
Balance of Broomfield township,1323
Balance of Broughton township,202
Balance of Broward County,16988
Balance of Brown County,4190
Balance of Brown township,343
Balance of Brownhelm township,1837
Balance of Browning township,1027
Balance of Browns Grove township,50
Balance of Brownstown township,2630
Balance of Brownville town,3747
Balance of Bruce township,1205
Balance of Brule County,1923
Balance of Bruno township,2538
Balance of Brunswick County,60757
Balance of Brunswick township,510
Balance of Brush Creek township,1069
Balance of Brushcreek township,1225
Balance of Brushy Mound township,695
Balance of Brutus town,2592
Balance of Bryan County,20290
Balance of Bryant township,89
Balance of Buchanan County,8159
Balance of Buck Creek township,6450
Balance of Buck township,129
Balance of Buckeye township,912
Balance of Buckhart township,700
Balance of Buckheart township,329
Balance of Buckingham County,16470
Balance of Bucklin township,92
Balance of Bucks County,546755
Balance of Bucks township,1132
Balance of Buckskin township,1848
Balance of Buena Vista County,3977
Balance of Buena Vista township,798
Balance of Buffalo County,9570
Balance of Buffalo township,446
Balance of Bullitt County,39160
Balance of Bulloch County,39508
Balance of Bullock County,6340
Balance of Buncombe County,142210
Balance of Bunker Hill township,1531
Balance of Burdell township,1080
Balance of Burdine township,1174
Balance of Bureau County,8642
Balance of Burgess township,1081
Balance of Burke County,15176
Balance of Burke town,1281
Balance of Burleigh County,17892
Balance of Burleson County,11161
Balance of Burlingame township,735
Balance of Burlington County,416557
Balance of Burlington township,1326
Balance of Burnet County,22061
Balance of Burnett County,12595
Balance of Burns town,617
Balance of Burns township,2818
Balance of Burnt Prairie township,289
Balance of Burr Oak township,52
Balance of Burritt township,926
Balance of Burrows township,198
Balance of Burrton township,179
Balance of Burt County,2163
Balance of Burton township,1759
Balance of Bush township,73
Balance of Bushnell township,151
Balance of Busseron township,781
Balance of Busti town,4299
Balance of Butler County,10206
Balance of Butler Grove township,425
Balance of Butler town,1651
Balance of Butler township,424
Balance of Butte County,84103
Balance of Butte township,147
Balance of Butternuts town,1356
Balance of Butts County,17470
Balance of Byron township,2751
Balance of Cabarrus County,51269
Balance of Cabell County,45286
Balance of Cache County,6451
Balance of Caddo County,11813
Balance of Caddo Parish,44249
Balance of Cadiz township,326
Balance of Cahokia township,765
Balance of Cain township,583
Balance of Calaveras County,40868
Balance of Calcasieu Parish,87784
Balance of Caldwell County,6132
Balance of Caldwell Parish,7997
Balance of Caledonia County,29444
Balance of Caledonia town,2038
Balance of Caledonia township,4865
Balance of Calhoun County,54280
Balance of Callahan County,7214
Balance of Callaway County,26003
Balance of Callicoon town,2631
Balance of Calloway County,19241
Balance of Calumet charter township,3552
Balance of Calumet County,13282
Balance of Calumet township,85
Balance of Calvert County,82724
Balance of Camargo township,601
Balance of Camas County,658
Balance of Cambria County,76238
Balance of Cambria township,306
Balance of Cambridge town,1514
Balance of Cambridge township,360
Balance of Camden County,16344
Balance of Camden town,2709
Balance of Camden township,140
Balance of Cameron County,2778
Balance of Camillus town,23050
Balance of Camp County,7972
Balance of Camp Point township,497
Balance of Campbell County,17104
Balance of Campbell township,2012
Balance of Campton township,4017
Balance of Canaan township,1381
Balance of Canadian County,6285
Balance of Canajoharie town,1326
Balance of Candler County,6538
Balance of Candor town,4330
Balance of Caney township,1063
Balance of Canfield township,8475
Balance of Canisteo town,1104
Balance of Cannon County,10759
Balance of Canoe Creek township,192
Balance of Canteen township,1720
Balance of Canton town,4284
Balance of Canton township,930
Balance of Canville township,479
Balance of Canyon County,52658
Balance of Cape Girardeau County,22569
Balance of Cape May County,59577
Balance of Cape Vincent town,2140
Balance of Carbon County,6276
Balance of Carbondale township,3253
Balance of Cardington township,1085
Balance of Caribou County,2581
Balance of Carlinville township,727
Balance of Carlisle County,3954
Balance of Carlton County,17122
Balance of Carlton township,2357
Balance of Carlyle township,670
Balance of Carman township,277
Balance of Carmi township,1524
Balance of Caroline County,20658
Balance of Carpenter township,765
Balance of Carr township,2746
Balance of Carrier Mills township,658
Balance of Carroll County,16929
Balance of Carroll township,331
Balance of Carrollton township,457
Balance of Carryall township,1203
Balance of Carson County,1658
Balance of Carter County,21509
Balance of Carter township,1312
Balance of Carteret County,39241
Balance of Carthage township,437
Balance of Cartwright township,680
Balance of Carver County,10945
Balance of Cascade County,21832
Balance of Case township,677
Balance of Casey County,13718
Balance of Casey township,1175
Balance of Caseyville township,3334
Balance of Casner township,1011
Balance of Casnovia township,2674
Balance of Cass County,3501
Balance of Cass township,385
Balance of Cassia County,11806
Balance of Castile town,1428
Balance of Castle township,71
Balance of Castleton township,1910
Balance of Castor township,3196
Balance of Castro County,2157
Balance of Caswell County,20919
Balance of Catahoula Parish,7117
Balance of Catawba County,83417
Balance of Catharine town,1233
